series_id,title,description,frequency,time_index_start,time_index_end,units,dataset_title,publisher_name,source,theme
bcra_738,bcra_738,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - Hasta 59 días",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_739,bcra_739,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - De 60 o más - Total",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_74,bcra_74,"Balance consolidado del sistema financiero, saldos a fin de mes, en miles de pesos - Distribución de los recursos monetarios - Recursos monetarios de particulares - En moneda extranjera - Recursos devengados sobre depósitos",R/P1M,1940-08-01,2020-10-01,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_740,bcra_740,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - De 60 o más - De 60 a 89 días",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_741,bcra_741,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - De 60 o más - De 90 a 179 días",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_742,bcra_742,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - De 60 o más - De 180 a 365 días",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_743,bcra_743,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - De 60 o más - De 366 días y más",R/P1D,1999-12-30,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_744,bcra_744,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - Depósitos reprogramados CEDROS",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_745,bcra_745,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - Con cláusula CER",R/P1D,2003-01-31,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
bcra_746,bcra_746,"Balance consolidado de las entidades financieras, en miles de pesos - Depósitos y obligaciones de y con el sector privado - En monedas nacional y extranjera, saldos diarios, en miles de pesos - Depósitos - De efectivo - Plazo fijo - De un millón de pesos o dólares y más",R/P1D,2003-01-02,2021-07-28,Miles de pesos corrientes,Dinero y crédito (saldos),Ministerio de Hacienda. Subsecretaría de Programación Macroeconómica.,Banco Central de la República Argentina (BCRA),Dinero y Bancos
